ARTICOLO,DES_ART,DES_ART2,UMIS,IVA,CLASSE_EQ,SOTTOCLASSE,GRUPPO_MERC,CLASSE_PROV,CLASSE_SCONTO,MODELLO_ART,GRUPPO_ART1,GRUPPO_ART2,GRUPPO_ART3,GRUPPO_ART4,GRUPPO_ART5,GRUPPO_ART6,GRUPPO_ART7,GRUPPO_ART8,GRUPPO_ART9,GRUPPO_ART10,GRUPPO_ART11,GRUPPO_ART12,ARTICOLO_CLI,FORNITORI_1,FORNITORI_2,FORNITORI_3,ART_FORNITORI_1,ART_FORNITORI_2,ART_FORNITORI_3,PREZZI_FOR_1,PREZZI_FOR_2,PREZZI_FOR_3,VALUTE_FOR_1,VALUTE_FOR_2,VALUTE_FOR_3,PREZZI_FOR_VAL_1,PREZZI_FOR_VAL_2,PREZZI_FOR_VAL_3,DATA_PREZZI_FOR_1,DATA_PREZZI_FOR_2,DATA_PREZZI_FOR_3,ULTIMO_COSTO,ULTIMO_ACQ,ULTIMO_PREZZO,ULTIMA_VEND,UMIS_VEND,CONV_UM,UMIS_ACQ,CONV_UM_ACQ,COLLOCAZIONE,PEZZI_CONF,PEZZI_SUBC,DIMS_1,DIMS_2,DIMS_3,DIMS_EXTRA_1,DIMS_EXTRA_2,DIMS_EXTRA_3,PESO,PESO_LORDO_ART,TARA_ART,CAPACITA_ART,SCORTA_MINIMA,SCORTA_LIMITE,TEMPO_RIORDINO,LOTTO_RIORDINO,TIPO_LOTTO_RIORD,INTERVALLO_RIORD,G_MESE_RIORD,G_WEEK_RIORD,PIANIFICATORE,MATERIALE_ART,CODICE_VINO,TIPO_ACCISA,COSTO_PRODUZIONE,QT_LOGISTICA,GIORNI_VAL,MESI_SCAD_REV_IMP,MESI_SCAD_COLL_IMP,DES_CONFEZIONE_STD,NUM_CONF_BANCALE,ALTEZZA_CONF_STD,NUM_CONF_STRATO,MAG_LOGISTICA_STD,FILA_STD,PIANO_STD,BOX_STD,TIPO_IMBALLO_STD,ANNO_LIFO,NAZIONE_PROD,BAR_CODE_EAN13,MOV_MAG,ORDINABILE,PRODUCIBILE,CONSEGNABILE_CLI,ARTICOLO_AP,PRODOTTO_IE,ART_FANTASMA,ART_OPZIONE,SCONTABILE,APPL_PROV,CONTROLLO_QUAL,CONTROLLO_LOTTO,SER_NUM_LOTTI_ON,RICALCOLO_LOTTO,RICALCOLO_SCORTA,RICALCOLO_T_RIORD,INTRASTAT_ON,MAG_LOGISTICA_ON,MRP_IGNORA_MAG,ART_CONSUMO_DB,ART_NO_PREL_RPRO,ARTICOLO_KIT,ART_PEZZE,ART_COLORATO,DATA_INS,OP_AN_ART,ROWID
1 16F00056,SCATOLA E-BCU-COPER. CONNETT+,COPER. PRESSACAVI+SPORTELLO,N,22,,,1 C9,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,12.92,20160229,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160215,,AAiSBdAAFAAAXTVAAN
1 16F00061,ZM CAMPANA,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,3000,20160531,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160302,,AAiSBdAAFAABy4hAAV
1 16F00062,ZM BOCCHETTONE,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,1.05,20160331,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160316,,AAiSBdAAFAABuQIAAH
1 16F00079,LA350 C1891-1b_GIR,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,4500,20160430,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160307,,AAiSBdAAFAAAXSoAAP
1 16F00080,LA350 C1890a_CHI,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,8500,20160430,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160307,,AAiSBdAAFAAAXSoAAM
1 16F00081,LA350 C1889a_FLA,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,5500,20160430,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160307,,AAiSBdAAFAAAXSoAAL
1 16F00100,RICHIAMO ANANTRE,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,2.845,20160430,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160323,,AAiSBdAAFAAAXTlAAK
1 16F00105,SERRANDA CON FORO MEDIO SENZA,GRIGLIA,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,850,20160630,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160629,,AAiSBdAAFAAAXTWAAD
1 16F00112,RT1 RT2 0PPLU0115B+0PPLU0116B,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0.1,20170228,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160426,,AAiSBdAAFAAAXTkAAS
1 16F00113,RT1 RT2 0PPLU0119B+0PPLU0120B,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,196.35,20160531,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160519,,AAiSBdAAFAAAXTjAAB
1 16F00120,PREFORMA BICCHIERE BALLOON,,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,200,20160531,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160524,,AAiSBdAAFAAAXSRAAO
1 16F00123,BASE + COPERCHIO FOTOCELLULA I,P 57 TRANCIO,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,62.9,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161020,,AAiSBdAAFAAAXTkAAP
1 16F00129,VALVE TRAIN COVER 210860+,BEARING BRACKET 210865 ABBASSA,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,160.65,20160531,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160426,,AAiSBdAAFAAAXTkAAT
1 16F00131,ZM BICCHIERE,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,1.85,20160731,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160520,,AAiSBdAAFAAAXTjAAA
1 16F00132,ZM TAPPO BICCHIERE,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,10.6,20160630,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160524,,AAiSBdAAFAAAXSSAAE
1 16F00133,ZM PORTASACCHETTO BOCCHETA,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,6300,20170307,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160520,,AAiSBdAAFAAAXTjAAC
1 16F00134,ZM PORTASACCHETTO COPERCHIO,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,61.2,20160719,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160616,,AAiSBdAAFAAAXSSAAH
1 16F00135,ZM PORTASACCHETTO LEVA,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,45.05,20160531,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160519,,AAiSBdAAFAAAXSQAAV
1 16F00142,100.0280.Z+1000268.Z,(STAMPO ESTERNO),N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,13.35,20160731,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160718,,AAiSBdAAFAAAXSLAAB
1 16F00147,SPORTELLO PER SBLOCCO L103,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,85.54,20160630,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160607,,AAiSBdAAFAAAXTkAAG
1 16F00149,TAPPO K SANISPLIT T212,,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,1100,20160630,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160629,,AAiSBdAAFAAAXTdAAV
1 16F00151,VW276 DRIVER+PASSENGER LHD,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,118.15,20160731,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160622,,AAiSBdAAFAAAXSPAAJ
1 16F00152,VW276 DRIVER+PASSENGER LHD,TRANCIO,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,4.5,20161031,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160913,,AAiSBdAAFAAAXSgAAD
1 16F00170,SEMICASE V_573 + V574,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,29850,20160731,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160616,,AAiSBdAAFAAAXSSAAG
1 16F00171,COPERCHIO PER SEMIGUSCIO INFER,IORE SBLOCCO  T 188,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,72.5,20160731,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160727,,AAiSBdAAFAAAXTWAAF
1 16F00177,CORPO POSTERIORE MSA2.0,,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,850,20170228,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170303,,AAiSBdAAFAAAXTjAAV
1 16F00181,VW276 DRIVER+PASSENGER RHD,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,36,20160731,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160622,,AAiSBdAAFAAAXSPAAF
1 16F00182,VW276 DRIVER+PASSENGER RHD,TRANCIO,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,40,20161031,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161017,,AAiSBdAAFAAAXSRAAM
1 16F00187,CAP 82771888,,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,2.668,20160930,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160907,,AAiSBdAAFAAAXS6AAF
1 16F00188,LADDER 84701422+84701259,,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,650,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161124,,AAiSBdAAFAAAXTyAAR
1 16F00189,LADDER 84701291+84701288,,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,650,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161124,,AAiSBdAAFAAAXTyAAS
1 16F00194,CAVALLOTO X SUPPORTO FINECORSA,22800013A0,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,1.285,20160831,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160718,,AAiSBdAAFAAAXSLAAC
1 16F00199,COPER CASSA MOTORIDUTTORE GARD,F958,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,786.99,20160930,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160905,,AAiSBdAAFAAAXQOAAL
1 16F00200,FONDO CASSA MOTORIDUTTORE GARD,F959,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,451.88,20160930,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160905,,AAiSBdAAFAAAXSjAAU
1 16F00203,BARRIERA COPERCHIO V685,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,40,20160930,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160727,,AAiSBdAAFAAAXT9AAE
1 16F00204,BARRIERA COPERCHIO V683,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,4,20160930,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160831,,AAiSBdAAFAAAXSNAAB
1 16F00205,BARRIERA CORONA V684,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,16.5,20170131,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160727,,AAiSBdAAFAAAXT9AAC
1 16F00206,BARRIERA CORONA V686,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,7.092,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160727,,AAiSBdAAFAAAXT9AAD
1 16F00209,ZM BICCHIERE,,N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,580,20160831,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160902,,AAiSBdAAFAAAXQTAAN
1 16F00210,ROTORE,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,7200,20161031,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160905,,AAiSBdAAFAAAXSjAAT
1 16F00214,MEC71 C2015+C2016,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,3300,20170307,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20160920,,AAiSBdAAFAAAXSRAAV
1 16F00215,MEC71 C2015+C2016 TRANCIO,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,125,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,,,AAiSBdAAFAAAXT2AAS
1 16F00223,ADAPTER 1FK  7100S2 M3,,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,600,20170131,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170125,,AAiSBdAAFAAAXSPAAB
1 16F00227,CORPO INFERIORE,,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,300,20170131,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170130,,AAiSBdAAFAAByTaAAA
1 16F00244,SEMICASSA SX L100 + SEMICASSA,DX L101,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,3300,20170228,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,,,AAiSBdAAFAAAXTNAAN
1 16F00249,PREFORMA GAS BOTTLE,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,26700,20170228,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161102,,AAiSBdAAFAAAXTWAAJ
1 16F00258,TESTATA POMPA PA730.1,(STAMPO ESTERNO),N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,150,20170131,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170125,,AAiSBdAAFAAAXSPAAC
1 16F00263,BASE + COPERCHIO FOTOCELLULA I,P 57,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,63.66,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161027,,AAiSBdAAFAAAXSXAAN
1 16F00269,GEAR HOUSING D/Z28 cod.4370942,,N,22,,,1 32,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,253.66,20161031,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161018,,AAiSBdAAFAAAXTpAAN
1 16F00279,NOZZLE BIDET T559,(STAMPO ESTERNO),N,22,,,1 33,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,9000,20170630,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20170411,M,AAiSBdAAFAAAXTKAAV
1 16F00281,TRAY CHA153,,N,22,,,1 28,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,61,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161102,,AAiSBdAAFAAAXSMAAU
1 16F00290,BOCCOLE AFA000898,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0.723,20161130,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161118,,AAiSBdAAFAAAXTDAAM
1 16F00291,BOCCOLE AFA000898,TRANCIO,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,25,20161231,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161202,,AAiSBdAAFAAAXT2AAD
1 16F00292,BOCCOLE AFA000905,,N,22,,,1 27,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,0.475,20170131,0,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,,,,,,,,,S,S,S,S,A,,N,N,S,S,N,N,N,S,S,S,S,S,N,N,N,N,N,N,20161228,,AAiSBdAAFAAAXSOAAP
