^PRODOTTO^|^DESCRIZIONE^|^COD_CICLO^|^FASE^|^OPERAZIONE^|^CL.MACCHINE^|^CL.OPERATORI LAV.^|^CL.OPERATORI ATTR.^|^ATTREZZATURA^|^T.ATTR.MACCHINA^|^T.ATTR.UOMO^|^T.LAV.MACCHINA^|^T.LAV.UOMO^|^NOTE FASE^|^TERZISTA^|^GG.LAV.EST.^|^DIRECTORY FILE DISEGNO^|^NOME FILE DISEGNO^|^N.OPER.LAV.^|^N.OPER.ATTR.^|^GG.POSTICIPO^|^SCHED.CAP.ILLIM.^|^T.ATTRAVERSAMENTO^|^NUM.IMPRONTE^|^N.RIGA^|^RIGA TESTO FASE^
^E200620^|^CALOTTA MEC80 POSTERIORE APERT A BASSA 3 FORI grezzo <71001>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071001|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200620^|^CALOTTA MEC80 POSTERIORE APERT A BASSA 3 FORI grezzo <71001>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071001|6000000|6000000|37000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200630^|^CALOTTA MEC 80 ANTERIORE APERT A BASSA 4 FORI grezzo <71001>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071001|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200630^|^CALOTTA MEC 80 ANTERIORE APERT A BASSA 4 FORI grezzo <71001>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071001|6000000|6000000|37000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200640^|^SEMIGUSCIO POSTERIORE PER VERS . ENCODER NUOVO grezzo <56801>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900056801|4000000|4000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200640^|^SEMIGUSCIO POSTERIORE PER VERS . ENCODER NUOVO grezzo <56801>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900056801|12000000|12000000|108000|38000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200650^|^CORPO PISTOLA Z PRAS PRESSOFUS O grezzo <22202>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900022202|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200650^|^CORPO PISTOLA Z PRAS PRESSOFUS O grezzo <22202>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900022202|18000000|18000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200651^|^CORPO PISTOLA 26C.AP grezzo <222>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900022203|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200651^|^CORPO PISTOLA 26C.AP grezzo <222>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900022203|18000000|18000000|73000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200660^|^CALOTTA JG41201 grezzo <713>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200660^|^CALOTTA JG41201 grezzo <713>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071300|6000000|6000000|37000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200670^|^SNODO IN ALLUMINIO grezzo <714>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071400|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200670^|^SNODO IN ALLUMINIO grezzo <714>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071400|12000000|12000000|80000|28000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200680^|^CAMMA PREMI CUNEI grezzo <715>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071500|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200680^|^CAMMA PREMI CUNEI grezzo <715>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071500|6000000|6000000|29000|10000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200690^|^BICCHIERE SUB 2000   32 mm C/M ARCHIO SEA LAND grezzo <716>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071600|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200690^|^BICCHIERE SUB 2000   32 mm C/M ARCHIO SEA LAND grezzo <716>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071600|12000000|12000000|80000|28000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200710^|^SUPPORTO ALLUMINIO SPALLA "SIL VER" SX grezzo <717>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071700|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200710^|^SUPPORTO ALLUMINIO SPALLA "SIL VER" SX grezzo <717>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071700|6000000|6000000|31000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200720^|^SUPPORTO ALLUMINIO SPALLA "SIL VER" DX grezzo <717>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071700|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200720^|^SUPPORTO ALLUMINIO SPALLA "SIL VER" DX grezzo <717>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071700|6000000|6000000|31000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200730^|^PIASTRA CONTENIMENTO SBLOCCO C UBIC 2709 grezzo <718>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071800|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200730^|^PIASTRA CONTENIMENTO SBLOCCO C UBIC 2709 grezzo <718>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071800|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200740^|^CALOTTA SUPERIORE MOTORE DEIMO S D610337 grezzo <719>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071900|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200740^|^CALOTTA SUPERIORE MOTORE DEIMO S D610337 grezzo <719>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071900|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200750^|^CALOTTA INFERIORE MOTORE DEIMO S D610338 grezzo <719>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900071900|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E200750^|^CALOTTA INFERIORE MOTORE DEIMO S D610338 grezzo <719>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900071900|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E200760^|^PIASTRINA RIARMO SBLOCCO CUBIC _6 2826 grezzo <720>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072000|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E200760^|^PIASTRINA RIARMO SBLOCCO CUBIC _6 2826 grezzo <720>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072000|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E200770^|^BASE SBLOCCO A CHIAVE CUBIC 6 2827 grezzo <720>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072000|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E200770^|^BASE SBLOCCO A CHIAVE CUBIC 6 2827 grezzo <720>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072000|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E200780^|^COPERCHIO SBLOCCO A CHIAVE CUB IC 6 2828 grezzo <720>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072000|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E200780^|^COPERCHIO SBLOCCO A CHIAVE CUB IC 6 2828 grezzo <720>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072000|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E200790^|^PIATTO PORTA MOLLA CUBIC 2833^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072000|2250000|2250000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|4|^ ^|^ ^
^E200790^|^PIATTO PORTA MOLLA CUBIC 2833^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072000|3000000|3000000|16000|6000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|4|^ ^|^ ^
^E200810^|^SUPPORTO REVO PLUS - versione per filetti laterali <723>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900072300|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200810^|^SUPPORTO REVO PLUS - versione per filetti laterali <723>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900072300|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200811^|^SUPPORTO REVO PLUS - versione senza filetti laterali <723>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900072301|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E200811^|^SUPPORTO REVO PLUS - versione senza filetti laterali <723>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900072301|12000000|12000000|100000|35000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E200901^|^FUSIONE TESTA DISTRIBUTORE LUX grezza  <266>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|^ ^|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|0|^ ^|^ ^
^E200901^|^FUSIONE TESTA DISTRIBUTORE LUX grezza  <266>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900026600|12000000|12000000|97000|20000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|0|^ ^|^ ^
^E201001^|^NON USARE/03 ** grezza  <285>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|9000000|9000000|35000|42000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E201001^|^NON USARE/03 ** grezza  <285>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E201001^|^NON USARE/03 ** grezza  <285>^|^ ^|30|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|14|^N^|0|0|^ ^|^ ^
^E201002^|^FONDELLO ATTACCO LUX  ** grezzo  <285>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900028500|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201002^|^FONDELLO ATTACCO LUX  ** grezzo  <285>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900028500|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201003^|^TESTATA CILINDRO LUX grezzo  <285>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900028500|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201003^|^TESTATA CILINDRO LUX grezzo  <285>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900028500|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201101^|^FONDELLO BERMA   ** grezzo <298>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900029800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201101^|^FONDELLO BERMA   ** grezzo <298>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900029800|6000000|6000000|27000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201102^|^CONDOTTO ASPIRAZIONE BERMA ** grezzo  <298>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900029800|6000000|6000000|27000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201201^|^CALOTTA MOD.SUB ** grezza <299>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|2000000|2000000|35000|42000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E201201^|^CALOTTA MOD.SUB ** grezza <299>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E201202^|^FONDELLO MOD.SUB ** grezzo <299>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|2000000|2000000|35000|42000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E201202^|^FONDELLO MOD.SUB ** grezzo <299>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E201301^|^F.G.TESTATA INF.MOD.BERMA SENZ A FORO **grezza <300>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|9000000|9000000|37000|44000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E201301^|^F.G.TESTATA INF.MOD.BERMA SENZ A FORO **grezza <300>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E201301^|^F.G.TESTATA INF.MOD.BERMA SENZ A FORO **grezza <300>^|^ ^|30|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|14|^N^|0|0|^ ^|^ ^
^E201302^|^F.G.TESTATA SUP.MOD.BERMA CON- FORO ** grezza <300>^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|9000000|9000000|37000|44000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E201302^|^F.G.TESTATA SUP.MOD.BERMA CON- FORO ** grezza <300>^|^ ^|20|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E201302^|^F.G.TESTATA SUP.MOD.BERMA CON- FORO ** grezza <300>^|^ ^|30|^LMG^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|14|^N^|0|0|^ ^|^ ^
^E201401^|^CALOTTA SUP. LEM ** grezza <301>^|^ ^|10|^ALPREP^|^A0103^|^ ^|^FOA^|900030100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201401^|^CALOTTA SUP. LEM ** grezza <301>^|^ ^|40|^ALAUT^|^A0103^|^FOG^|^FOA^|900030100|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201402^|^CALOTTA INF. LEM ** grezza <301>^|^ ^|10|^ALPREP^|^A0103^|^ ^|^FOA^|900030100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201402^|^CALOTTA INF. LEM ** grezza <301>^|^ ^|40|^ALAUT^|^A0103^|^FOG^|^FOA^|900030100|6000000|6000000|32000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201501^|^FLANGIA MOTORE grezza  <302>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900030200|12000000|12000000|63000|22000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E201601^|^REGGIMENSOLA ALL. grezza  <96>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900009600|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201601^|^REGGIMENSOLA ALL. grezza  <96>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900009600|4500000|4500000|23000|8000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201603^|^PIASTRINA ALL. grezza  <96> ***COD.ELIMINATO 28/11/2000***^|^ ^|10|^PR^|^A0350^|^FOG^|^ ^|^ ^|2000000|2000000|6000|7000|^ ^|^ ^|7|^ ^|^ ^|1|0|0|^N^|0|0|^ ^|^ ^
^E201603^|^PIASTRINA ALL. grezza  <96> ***COD.ELIMINATO 28/11/2000***^|^ ^|20|^BUR^|^ ^|^ ^|^ ^|^ ^|0|0|0|0|^ ^|^ ^|0|^ ^|^ ^|1|0|7|^N^|0|0|^ ^|^ ^
^E201702^|^SEMICASSA RIDUTTORE/A  ** grez za  <191>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900019100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201702^|^SEMICASSA RIDUTTORE/A  ** grez za  <191>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900019100|6000000|6000000|38000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201703^|^SEMICASSA RIDUTTORE/B ** grezz a  <191>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900019100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201703^|^SEMICASSA RIDUTTORE/B ** grezz a  <191>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900019100|6000000|6000000|38000|13000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201801^|^CALOTTA grezza <192>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900019200|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201801^|^CALOTTA grezza <192>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900019200|6000000|6000000|30000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201901^|^FLANGIA DI TESTA  ** grezza <193>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900019300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201901^|^FLANGIA DI TESTA  ** grezza <193>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900019300|6000000|6000000|27000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201902^|^CALOTTA POSTERIORE  ** grezza <193>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900019300|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201902^|^CALOTTA POSTERIORE  ** grezza <193>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900019300|6000000|6000000|27000|9000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201910^|^FLANGIA INFERIORE S285 grezzo <705>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900070500|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E201910^|^FLANGIA INFERIORE S285 grezzo <705>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900070500|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E201970^|^CERNIERA DX ERGO 04 grezzo <721>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201970^|^CERNIERA DX ERGO 04 grezzo <721>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072100|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E201980^|^CERNIERA SX ERGO 04 grezzo <721>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E201980^|^CERNIERA SX ERGO 04 grezzo <721>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072100|6000000|6000000|33000|12000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E202001^|^CASSA MOTORIDUTTORE dis.532 ** grezza  <229>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900022900|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E202001^|^CASSA MOTORIDUTTORE dis.532 ** grezza  <229>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900022900|18000000|18000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202002^|^COPERCHIO CASSA MOTORIDUTTORE dis.531 ** grezzo  <230>^|^ ^|10|^ALPREP^|^A1000^|^ ^|^FOA^|900023000|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E202002^|^COPERCHIO CASSA MOTORIDUTTORE dis.531 ** grezzo  <230>^|^ ^|40|^ALAUT^|^A1000^|^FOG^|^FOA^|900023000|18000000|18000000|92000|32000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202010^|^ADATTATORE 60/80 ASPIR. AMBIEN TE <724>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072400|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E202010^|^ADATTATORE 60/80 ASPIR. AMBIEN TE <724>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072400|16000000|16000000|73000|26000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202020^|^BASE SBLOCCO A CATENA DOD 12-1 4-15  grezzo <725>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072500|12000000|12000000|63000|22000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202030^|^PARTE SUPERIORE ERGO 04 CX CEN TRALE grezzo <722>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072200|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E202030^|^PARTE SUPERIORE ERGO 04 CX CEN TRALE grezzo <722>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072200|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202060^|^PARTE SUPERIORE STREAM 04 CX C ENTRALE grezzo <72201>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900072201|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E202060^|^PARTE SUPERIORE STREAM 04 CX C ENTRALE grezzo <72201>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900072201|12000000|12000000|67000|23000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202101^|^FLANGIA ATT.MOTORE  dis.533 grezza  <231>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900023100|9000000|9000000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|1|^ ^|^ ^
^E202101^|^FLANGIA ATT.MOTORE  dis.533 grezza  <231>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900023100|12000000|12000000|63000|22000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|1|^ ^|^ ^
^E202201^|^FLANGIA DI TRASCINAMENTO grezza  <248>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900024800|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
^E202201^|^FLANGIA DI TRASCINAMENTO grezza  <248>^|^ ^|40|^ALAUT^|^A0350^|^FOG^|^FOA^|900024800|6000000|6000000|30000|11000|^ ^|^ ^|7|^ ^|^ ^|1|2|0|^N^|0|2|^ ^|^ ^
^E202301^|^FLANGIA M214 ** grezza <271>^|^ ^|10|^ALPREP^|^A0350^|^ ^|^FOA^|900027100|4500000|4500000|0|0|^ ^|^ ^|0|^ ^|^ ^|0|1|0|^N^|0|2|^ ^|^ ^
